product_id,type,sku,name,ean,description,price,special_price,special_from_date,special_to_date,url_key,image,color,weight,set,size
250201,simple,141607_22__,RB Brooklyn Snapback Black,,RB Brooklyn Snapback,9999.0000,,,,rb-brooklyn-snapback-black,,104,1.0000,23,
2582,configurable,115425_13,Hustler Liberty Flexfit Cap Lila,,Hustler Liberty Flexfit Cap,249.0000,,,,hustler-liberty-flexfit-cap-lila-3,,113,,15,
2694,configurable,115994_2,MLB Basic - Yankees Blå,,MLB Basic - Yankees,399.0000,,,,mlb-basic-yankees-bla,,19,,14,
32293,simple,100685_22__,Revolution Cap Black,,Revolution Cap,0.0000,,,,revolution-cap-black,,104,1.0000,23,
32296,simple,101603_16__,Tie Down Cap Navy,,Tie Down Cap,9999.0000,,,,tie-down-cap-navy,,110,1.0000,23,
32297,simple,101604_4__,Tie Down Cap Camo,,Tie Down Cap,0.0000,,,,tie-down-cap-camo,,18,1.0000,23,
32298,simple,101626_2__,Stocking Cap Blue,,Stocking Cap,9999.0000,,,,stocking-cap-blue,,19,1.0000,23,
32299,simple,101627_7__,Stocking Cap Grey,,Stocking Cap,0.0000,,,,stocking-cap-grey,,119,1.0000,23,
32300,simple,101628_2__,Stocking Cap Blue,,Stocking Cap,0.0000,,,,stocking-cap-blue-3,,19,1.0000,23,
32301,simple,101629_16__,Stocking Cap Navy,,Stocking Cap,0.0000,,,,stocking-cap-navy,,110,1.0000,23,
32302,simple,101630_19__,Stocking Cap Red,,Stocking Cap,0.0000,,,,stocking-cap-red,,107,1.0000,23,
32304,simple,102422_18__,Rasta Beanie Rasta,,Rasta Beanie,0.0000,,,,rasta-beanie-rasta,,108,1.0000,23,
32305,simple,103857_16__,Gee U Knit Navy,,Gee U Knit,0.0000,,,,gee-u-knit-navy,,110,1.0000,23,
32306,simple,104452_19__,Cleany Beanie Stripe Red,,Cleany Beanie Stripe,0.0000,,,,cleany-beanie-stripe-red,,107,1.0000,23,
32307,simple,104458_22__,Cleany Beanie Stripe Black,,Cleany Beanie Stripe,0.0000,,,,cleany-beanie-stripe-black,,104,1.0000,23,
32308,simple,104460_2__,Cleany Beanie Blue,,Cleany Beanie,0.0000,,,,cleany-beanie-blue,,19,1.0000,23,
32309,simple,104463_7__,Logo Knit Grey,,Logo Knit,0.0000,,,,logo-knit-grey,,119,1.0000,23,
32311,simple,104577_22__,Metal NY Yankees Knit Hat Black,,Metal NY Yankees Knit Hat,0.0000,,,,metal-ny-yankees-knit-hat-black,,104,1.0000,23,
32312,simple,104881_19__,Milknit Red,,Milknit,0.0000,,,,milknit-red,,107,1.0000,23,
32314,simple,104983_3__,Stocking Cap Brown,,Stocking Cap,0.0000,,,,stocking-cap-brown,,20,1.0000,23,
32315,simple,105017_13__,Tie Down Cap Purple,,Tie Down Cap,9999.0000,,,,tie-down-cap-purple,,113,1.0000,23,
32316,simple,105018_21__,Tie Down Cap Silver,,Tie Down Cap,0.0000,,,,tie-down-cap-silver,,105,1.0000,23,
32370,simple,105932_3__,Tie Down Cap  Brown,,Tie Down Cap ,9999.0000,,,,tie-down-cap-brown,,20,1.0000,23,
32371,simple,105933_8__,Tie Down Cap  Green,,Tie Down Cap ,9999.0000,,,,tie-down-cap-green,,118,1.0000,23,
32372,simple,105935_2__,Tie Down Cap Blue,,Tie Down Cap,0.0000,,,,tie-down-cap-blue,,19,1.0000,23,
32373,simple,105936_22__,Tie Down Cap Black,,Tie Down Cap Black,0.0000,,,,tie-down-cap-black,,104,1.0000,23,
32374,simple,105937_9__,Tie Down Cap Yellow,,Tie Down Cap,9999.0000,,,,tie-down-cap-yellow,,117,1.0000,23,
32411,simple,107057_7__,Tie Down Cap Grey,,Tie Down Cap Grey,0.0000,,,,tie-down-cap-grey,,119,1.0000,23,
32413,simple,107059_15__,Tie Down Cap Multi,,Tie Down Cap,0.0000,,,,tie-down-cap-multi,,111,1.0000,23,
32414,simple,107060_21__,Stocking Cap Silver,,Stocking Cap,0.0000,,,,stocking-cap-silver,,105,1.0000,23,
32438,simple,107899_3__,Stocking Cap Skeleton Brown,,Stocking Cap Skeleton Brown,0.0000,,,,stocking-cap-skeleton-brown,,20,1.0000,23,
32472,simple,108667_19__,Tie Down Cap Red,,Tie Down Cap,0.0000,,,,tie-down-cap-red,,107,1.0000,23,
32473,simple,108668_24__,Tie Down Cap White,,Tie Down Cap,0.0000,,,,tie-down-cap-white,,102,1.0000,23,
32492,simple,109224_22__,Mecca - Reversible Beanie Black,,Mecca - Reversible Beanie Black,0.0000,,,,mecca-reversible-beanie-black,,104,1.0000,23,
32493,simple,109237_22__,Gemma Beanie Black,,Gemma Beanie Black,0.0000,,,,gemma-beanie-black,,104,1.0000,23,
32606,simple,109889_16__,Cleany Beanie Stripe Navy,,Cleany Beanie Stripe,0.0000,,,,cleany-beanie-stripe-navy,,110,1.0000,23,
32616,simple,109900_19__,Cleany Beanie Red,,Cleany Beanie,0.0000,,,,cleany-beanie-red,,107,1.0000,23,
32806,simple,110473_22__,Allover Skull Beanie Black,,Allover Skull Beanie,0.0000,,,,allover-skull-beanie-black,,104,1.0000,23,
33150,simple,110773_22__,Beanie Regular Stripe Black,,Beanie Regular Stripe Black,0.0000,,,,beanie-regular-stripe-black,,104,1.0000,23,
33151,simple,110774_24__,Beanie Regular Stripe White,,Beanie Regular Stripe White,0.0000,,,,beanie-regular-stripe-white,,102,1.0000,23,
33152,simple,110775_13__,Beanie Regular Stripe Purple,,Beanie Regular Stripe,0.0000,,,,beanie-regular-stripe-purple,,113,1.0000,23,
33659,simple,112917_9__,Stocking Cap Yellow,,Stocking Cap Yellow,49.0000,,,,stocking-cap-yellow,,117,1.0000,23,
33660,simple,112918_24__,Tie Down Cap White,,Tie Down Cap White,0.0000,,,,tie-down-cap-white-1,,102,1.0000,23,
33661,simple,112919_2__,Tie Down Cap Blue,,Tie Down Cap Blue,0.0000,,,,tie-down-cap-blue-1,,19,1.0000,23,
34551,simple,113398_24__,Alex Descisions White,,Alex Descisions White,0.0000,,,,alex-descisions-white,,102,1.0000,23,
34559,simple,113399_22__,Alex Descisions Black,,Alex Descisions Black,0.0000,,,,alex-descisions-black,,104,1.0000,23,
34560,simple,113401_24__,Alex Brushprint White,,Alex Brushprint White,0.0000,,,,alex-brushprint-white,,102,1.0000,23,
34580,simple,113420_23__,Trucker High Profil Cap Turquoise,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-turquoise,,103,1.0000,23,
34581,simple,113422_9__,Trucker High Profil Cap Yellow,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-yellow,,117,1.0000,23,
34582,simple,113424_23__,Trucker High Profil Cap Turquoise,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-turquoise-1,,103,1.0000,23,
34583,simple,113426_2__,Trucker High Profil Cap Blue,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-blue,,19,1.0000,23,
34584,simple,113427_16__,Trucker High Profil Cap Navy,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-navy,,110,1.0000,23,
34585,simple,113428_13__,Trucker High Profil Cap Purple,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-purple,,113,1.0000,23,
34960,simple,113566_3__,Trucker High Profil Cap Brown,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-brown,,20,1.0000,23,
34961,simple,113567_19__,Trucker High Profil Cap Red,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-red,,107,1.0000,23,
34962,simple,113569_22__,Trucker High Profil Cap Black,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-black,,104,1.0000,23,
34970,simple,113570_8__,Trucker High Profil Cap Green,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-green,,118,1.0000,23,
34971,simple,113571_13__,Trucker High Profil Cap Purple,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-purple-1,,113,1.0000,23,
38659,simple,114461_24__,Beanie Flap Stripe White,,Beanie Flap Stripe White,0.0000,,,,beanie-flap-stripe-white,,102,1.0000,23,
38660,simple,114462_13__,Beanie Flap Stripe Purple,,Beanie Flap Stripe Purple,0.0000,,,,beanie-flap-stripe-purple,,113,1.0000,23,
38661,simple,114463_22__,Beanie Flap Stripe Black,,Beanie Flap Stripe Black,0.0000,,,,beanie-flap-stripe-black,,104,1.0000,23,
40515,simple,114934_22__,Flying Eagle Black,,Flying Eagle Black,0.0000,,,,flying-eagle-black,,104,1.0000,23,
40627,simple,114991_10__,Royalty Caps Gold,,Royalty Caps Gold,0.0000,,,,royalty-caps-gold,,116,1.0000,23,
40744,simple,115123_22__,Basic Beanie Black,,Basic Beanie Black,0.0000,,,,basic-beanie-black,,104,1.0000,23,
40974,simple,115238_20__,Alex Cutted Logo Pink,,Alex Cutted Logo Pink,0.0000,,,,alex-cutted-logo-pink,,106,1.0000,23,
40975,simple,115242_20__,Alex Brushprint Pink,,Alex Brushprint Pink,0.0000,,,,alex-brushprint-pink,,106,1.0000,23,
40976,simple,115243_20__,Alex Lve Pink,,Alex Lve Pink,0.0000,,,,alex-lve-pink,,106,1.0000,23,
40978,simple,115246_20__,Alex Good Side Pink,,Alex Good Side Pink,0.0000,,,,alex-good-side-pink,,106,1.0000,23,
41293,simple,115329_22__,Rasta Color Beanie Black,,Rasta Color Beanie Black,0.0000,,,,rasta-color-beanie-black,,104,1.0000,23,
41295,simple,115332_22__,Rastafari Beanie Caps Black,,Rastafari Beanie Caps Black,0.0000,,,,rastafari-beanie-caps-black,,104,1.0000,23,
43180,simple,115994_2_100_,MLB Basic - Yankees Blue 7 ,,MLB Basic - Yankees Blue 7 ,,,,,mlb-basic-yankees-blue-7,,19,1.0000,14,57
43181,simple,115994_2_110_,MLB Basic - Yankees Blue 7 1/8 ,,MLB Basic - Yankees Blue 7 1/8 ,,,,,mlb-basic-yankees-blue-7-1-8,,19,1.0000,14,56
43182,simple,115994_2_120_,MLB Basic - Yankees Blue 7 1/4 ,,MLB Basic - Yankees Blue 7 1/4 ,,,,,mlb-basic-yankees-blue-7-1-4,,19,1.0000,14,55
43183,simple,115994_2_130_,MLB Basic - Yankees Blue 7 3/8 ,,MLB Basic - Yankees Blue 7 3/8 ,,,,,mlb-basic-yankees-blue-7-3-8,,19,1.0000,14,54
43184,simple,115994_2_140_,MLB Basic - Yankees Blue 7 1/2 ,,MLB Basic - Yankees Blue 7 1/2 ,,,,,mlb-basic-yankees-blue-7-1-2,,19,1.0000,14,53
43185,simple,115994_2_150_,MLB Basic - Yankees Blue 7 5/8 ,,MLB Basic - Yankees Blue 7 5/8 ,,,,,mlb-basic-yankees-blue-7-5-8,,19,1.0000,14,52
43389,simple,116089_24__,Alex - Stay Stray White White,,Alex - Stay Stray White White,0.0000,,,,alex-stay-stray-white-white,,102,1.0000,23,
43604,simple,116126_22__,Skull Web Beanie Black,,Skull Web Beanie,0.0000,,,,skull-web-beanie-black,,104,1.0000,23,
43605,simple,116127_24__,Skull Web Beanie White,,Skull Web Beanie,0.0000,,,,skull-web-beanie-white,,102,1.0000,23,
43606,simple,116128_22__,Monster Beanie Black,,Monster Beanie,0.0000,,,,monster-beanie-black,,104,1.0000,23,
43607,simple,116129_24__,Monster Beanie White,,Monster Beanie,0.0000,,,,monster-beanie-white,,102,1.0000,23,
44023,simple,116220_22__,Original Beanie Black,,Original Beanie Black,0.0000,,,,original-beanie-black,,104,1.0000,23,
44031,simple,116224_22__,World Wide Beanie Black,,World Wide Beanie Black,0.0000,,,,world-wide-beanie-black,,104,1.0000,23,
44171,simple,116261_22__,Five Beanie Black,,Five Beanie,0.0000,,,,five-beanie-black,,104,1.0000,23,
44172,simple,116262_22__,Shock  Beanie Black,,Shock  Beanie,0.0000,,,,shock-beanie-black,,104,1.0000,23,
44173,simple,116263_22__,SFO Beanie Black,,SFO Beanie,0.0000,,,,sfo-beanie-black,,104,1.0000,23,
44404,simple,116315_22__,Bella Solid Black,,Bella Solid Black,0.0000,,,,bella-solid-black,,104,1.0000,23,
44405,simple,116316_2__,Bella Ministripe Blue,,Bella Ministripe Blue,0.0000,,,,bella-ministripe-blue,,19,1.0000,23,
44423,simple,116337_22__,Grunge Beanie Black,,Grunge Beanie,0.0000,,,,grunge-beanie-black,,104,1.0000,23,
44434,configurable,116370_2,UK Acperf Losdod,,Authentic LA Dodgers,9999.0000,,,,authentic-la-dodgers-blue,,19,,14,
44435,configurable,116371_16,UK Acperf Neyyan,,Authentic NYC Yankees,9999.0000,,,,authentic-nyc-yankees-navy,,110,,14,
44436,simple,116374_13__,Adjustable Cap Purple,,Adjustable Cap,0.0000,,,,adjustable-cap-purple,,113,1.0000,23,
44437,simple,116376_24__,Adjustable Cap White,,Adjustable Cap,0.0000,,,,adjustable-cap-white,,102,1.0000,23,
44439,simple,116379_16__,Adjustable Cap Navy,,Adjustable Cap,0.0000,,,,adjustable-cap-navy,,110,1.0000,23,
44625,simple,116777_22__,EL The York Cap Black,,EL The York Cap,0.0000,,,,el-the-york-cap-black,,104,1.0000,23,
44637,simple,116850_2__,Subway Series Blue,,Subway Series,0.0000,,,,subway-series-blue,,19,1.0000,23,
44711,simple,117135_22__,Migrane Snapback Hat Black,,Migrane Snapback Hat Black,0.0000,,,,migrane-snapback-hat-black,,104,1.0000,23,
44791,simple,116380_22__,Adjustable Cap Black,,Adjustable Cap Black,0.0000,,,,adjustable-cap-black,,104,1.0000,23,
50109,simple,116371_16_100_,Authentic NYC Yankees Navy 7 3/4 ,,Authentic NYC Yankees Navy 7 3/4 ,,,,,authentic-nyc-yankees-navy-7-3-4,,110,1.0000,14,51
50110,simple,116371_16_110_,Authentic NYC Yankees Navy 7 7/8 ,,Authentic NYC Yankees Navy 7 7/8 ,,,,,authentic-nyc-yankees-navy-7-7-8,,110,1.0000,14,50
50111,simple,116371_16_120_,Authentic NYC Yankees Navy 8 ,,Authentic NYC Yankees Navy 8 ,,,,,authentic-nyc-yankees-navy-8,,110,1.0000,14,49
50112,simple,116371_16_130_,Authentic NYC Yankees Navy 6 7/8 ,,Authentic NYC Yankees Navy 6 7/8 ,,,,,authentic-nyc-yankees-navy-6-7-8,,110,1.0000,14,58
50113,simple,116371_16_140_,Authentic NYC Yankees Navy 7 ,,Authentic NYC Yankees Navy 7 ,,,,,authentic-nyc-yankees-navy-7,,110,1.0000,14,57
50114,simple,116371_16_150_,Authentic NYC Yankees Navy 7 1/8 ,,Authentic NYC Yankees Navy 7 1/8 ,,,,,authentic-nyc-yankees-navy-7-1-8,,110,1.0000,14,56
50115,simple,116371_16_160_,Authentic NYC Yankees Navy 7 1/4 ,,Authentic NYC Yankees Navy 7 1/4 ,,,,,authentic-nyc-yankees-navy-7-1-4,,110,1.0000,14,55
50116,simple,116371_16_170_,Authentic NYC Yankees Navy 7 3/8 ,,Authentic NYC Yankees Navy 7 3/8 ,,,,,authentic-nyc-yankees-navy-7-3-8,,110,1.0000,14,54
50117,simple,116371_16_180_,Authentic NYC Yankees Navy 7 1/2 ,,Authentic NYC Yankees Navy 7 1/2 ,,,,,authentic-nyc-yankees-navy-7-1-2,,110,1.0000,14,53
50118,simple,116371_16_190_,Authentic NYC Yankees Navy 7 5/8 ,,Authentic NYC Yankees Navy 7 5/8 ,,,,,authentic-nyc-yankees-navy-7-5-8,,110,1.0000,14,52
50119,simple,116370_2_100_,Authentic LA Dodgers Blue 6 7/8 ,,Authentic LA Dodgers Blue 6 7/8 ,,,,,authentic-la-dodgers-blue-6-7-8,,19,1.0000,14,58
50120,simple,116370_2_110_,Authentic LA Dodgers Blue 7 ,,Authentic LA Dodgers Blue 7 ,,,,,authentic-la-dodgers-blue-7,,19,1.0000,14,57
50121,simple,116370_2_120_,Authentic LA Dodgers Blue 7 1/8 ,,Authentic LA Dodgers Blue 7 1/8 ,,,,,authentic-la-dodgers-blue-7-1-8,,19,1.0000,14,56
50122,simple,116370_2_130_,Authentic LA Dodgers Blue 7 1/4 ,,Authentic LA Dodgers Blue 7 1/4 ,,,,,authentic-la-dodgers-blue-7-1-4,,19,1.0000,14,55
50123,simple,116370_2_140_,Authentic LA Dodgers Blue 7 3/8 ,,Authentic LA Dodgers Blue 7 3/8 ,,,,,authentic-la-dodgers-blue-7-3-8,,19,1.0000,14,54
50124,simple,116370_2_150_,Authentic LA Dodgers Blue 7 1/2 ,,Authentic LA Dodgers Blue 7 1/2 ,,,,,authentic-la-dodgers-blue-7-1-2,,19,1.0000,14,53
50125,simple,116370_2_160_,Authentic LA Dodgers Blue 7 5/8 ,,Authentic LA Dodgers Blue 7 5/8 ,,,,,authentic-la-dodgers-blue-7-5-8,,19,1.0000,14,52
50126,simple,116370_2_170_,Authentic LA Dodgers Blue 7 3/4 ,,Authentic LA Dodgers Blue 7 3/4 ,,,,,authentic-la-dodgers-blue-7-3-4,,19,1.0000,14,51
50127,configurable,114546_22,MLB Basic - LA Dodgers Black,,MLB Basic - LA Dodgers Black,9999.0000,,,,mlb-basic-la-dodgers-black,,104,,14,
50128,simple,114546_22_100_,MLB Basic - LA Dodgers Black 6 7/8 ,,MLB Basic - LA Dodgers Black 6 7/8 ,,,,,mlb-basic-la-dodgers-black-6-7-8,,104,1.0000,14,58
50129,simple,114546_22_110_,MLB Basic - LA Dodgers Black 7 ,,MLB Basic - LA Dodgers Black 7 ,,,,,mlb-basic-la-dodgers-black-7,,104,1.0000,14,57
50130,simple,114546_22_120_,MLB Basic - LA Dodgers Black 7 1/8 ,,MLB Basic - LA Dodgers Black 7 1/8 ,,,,,mlb-basic-la-dodgers-black-7-1-8,,104,1.0000,14,56
50131,simple,114546_22_130_,MLB Basic - LA Dodgers Black 7 1/4 ,,MLB Basic - LA Dodgers Black 7 1/4 ,,,,,mlb-basic-la-dodgers-black-7-1-4,,104,1.0000,14,55
50132,simple,114546_22_140_,MLB Basic - LA Dodgers Black 7 3/8 ,,MLB Basic - LA Dodgers Black 7 3/8 ,,,,,mlb-basic-la-dodgers-black-7-3-8,,104,1.0000,14,54
50133,simple,114546_22_150_,MLB Basic - LA Dodgers Black 7 1/2 ,,MLB Basic - LA Dodgers Black 7 1/2 ,,,,,mlb-basic-la-dodgers-black-7-1-2,,104,1.0000,14,53
50134,simple,114546_22_160_,MLB Basic - LA Dodgers Black 7 5/8 ,,MLB Basic - LA Dodgers Black 7 5/8 ,,,,,mlb-basic-la-dodgers-black-7-5-8,,104,1.0000,14,52
50135,simple,114546_22_170_,MLB Basic - LA Dodgers Black 7 3/4 ,,MLB Basic - LA Dodgers Black 7 3/4 ,,,,,mlb-basic-la-dodgers-black-7-3-4,,104,1.0000,14,51
50136,simple,114546_22_180_,MLB Basic - LA Dodgers Black 7 7/8 ,,MLB Basic - LA Dodgers Black 7 7/8 ,,,,,mlb-basic-la-dodgers-black-7-7-8,,104,1.0000,14,50
50137,simple,114546_22_190_,MLB Basic - LA Dodgers Black 8 ,,MLB Basic - LA Dodgers Black 8 ,,,,,mlb-basic-la-dodgers-black-8,,104,1.0000,14,49
51413,simple,116369_22_150_,MLB Basic - Yankees Black 6 7/8 ,,MLB Basic - Yankees Black 6 7/8 ,,,,,mlb-basic-yankees-black-6-7-8,,104,1.0000,14,58
51414,simple,116369_22_160_,MLB Basic - Yankees Black 7 1/4 ,,MLB Basic - Yankees Black 7 1/4 ,,,,,mlb-basic-yankees-black-7-1-4,,104,1.0000,14,55
51415,simple,116369_22_170_,MLB Basic - Yankees Black 7 3/4 ,,MLB Basic - Yankees Black 7 3/4 ,,,,,mlb-basic-yankees-black-7-3-4,,104,1.0000,14,51
51416,simple,116369_22_180_,MLB Basic - Yankees Black 7 7/8 ,,MLB Basic - Yankees Black 7 7/8 ,,,,,mlb-basic-yankees-black-7-7-8,,104,1.0000,14,50
51417,simple,116369_22_100_,MLB Basic - Yankees Black 7 ,,MLB Basic - Yankees Black 7 ,,,,,mlb-basic-yankees-black-7,,104,1.0000,14,57
51418,simple,116369_22_110_,MLB Basic - Yankees Black 7 1/8 ,,MLB Basic - Yankees Black 7 1/8 ,,,,,mlb-basic-yankees-black-7-1-8,,104,1.0000,14,56
51419,simple,116369_22_120_,MLB Basic - Yankees Black 7 3/8 ,,MLB Basic - Yankees Black 7 3/8 ,,,,,mlb-basic-yankees-black-7-3-8,,104,1.0000,14,54
51420,simple,116369_22_130_,MLB Basic - Yankees Black 7 1/2 ,,MLB Basic - Yankees Black 7 1/2 ,,,,,mlb-basic-yankees-black-7-1-2,,104,1.0000,14,53
51421,simple,116369_22_140_,MLB Basic - Yankees Black 7 5/8 ,,MLB Basic - Yankees Black 7 5/8 ,,,,,mlb-basic-yankees-black-7-5-8,,104,1.0000,14,52
52821,simple,104459_17__,Cleany Beanie Stripe Orange,,Cleany Beanie Stripe,0.0000,,,,cleany-beanie-stripe-orange,,109,1.0000,23,
53437,simple,109890_22__,Cleany Beanie Black,,Cleany Beanie,0.0000,,,,cleany-beanie-black,,104,1.0000,23,
70006,simple,118422_22__,adfadlgkjklj Black,,adfadlgkjklj,0.0000,,,,adfadlgkjklj-black,,104,1.0000,23,
71518,simple,118438_24__,Isso White,,Isso,0.0000,,,,isso-white,,102,1.0000,23,
71519,simple,118393_2__,Trucker High Profil Cap Royal,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-royal,,19,1.0000,23,
72342,simple,118434_16__,Suno Hood Beanie Navy,,Suno Hood Beanie,0.0000,,,,suno-hood-beanie-navy,,110,1.0000,23,
72785,simple,118436_13__,Halo Hood Beanie Purple/Grey,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-purple-grey,,,1.0000,23,
72934,simple,118353_2_6 7/8_,59FIFTY Overlay Wool Cap Royal Blue 6 7/8 ,,59FIFTY Overlay Wool Cap Royal Blue 6 7/8 ,,,,,59fifty-overlay-wool-cap-royal-blue-6-7-8,,,1.0000,14,58
72935,simple,118353_2_7_,59FIFTY Overlay Wool Cap Royal Blue 7 ,,59FIFTY Overlay Wool Cap Royal Blue 7 ,,,,,59fifty-overlay-wool-cap-royal-blue-7,,,1.0000,14,57
72936,simple,118353_2_7 1/8_,59FIFTY Overlay Wool Cap Royal Blue 7 1/8 ,,59FIFTY Overlay Wool Cap Royal Blue 7 1/8 ,,,,,59fifty-overlay-wool-cap-royal-blue-7-1-8,,,1.0000,14,56
73245,simple,118423_2__,Isso Billo Blue,,Isso,0.0000,,,,isso-billo-blue,,19,1.0000,23,
73551,simple,118421_22__,Viet Pom Beanie Black,,Viet Pom Beanie,0.0000,,,,viet-pom-beanie-black,,104,1.0000,23,
73822,simple,118394_9__,Trucker High Profil Cap Yellow,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-yellow-1,,117,1.0000,23,
74893,simple,118427_22__,Halo Hood Beanie Black/white,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-black-white,,,1.0000,23,
75668,simple,118439_24__,Halo Hood Beanie White/Black,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-white-black,,,1.0000,23,
76504,simple,118432_8__,Isso Loosa Green,,Isso,0.0000,,,,isso-loosa-green,,118,1.0000,23,
77132,simple,118435_16__,Halo Hood Beanie Navy/White,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-navy-white,,,1.0000,23,
77164,simple,118445_22__,Corpo Beanie Black,,Corpo Beanie,0.0000,,,,corpo-beanie-black,,104,1.0000,23,
78380,simple,118392_17__,Trucker Cap Neon Orange,,Trucker Cap Neon,0.0000,,,,trucker-cap-neon-orange,,109,1.0000,23,
78504,simple,118442_14__,Regular Big Bill Beanie Lim,,Regular Big Bill Beanie,0.0000,,,,regular-big-bill-beanie-lim,,,1.0000,23,
78550,simple,118424_2__,Isso Billo Blue,,Isso,0.0000,,,,isso-billo-blue-1,,,1.0000,23,
78735,simple,118428_7__,Isso Grey Melange,,Isso,0.0000,,,,isso-grey-melange,,,1.0000,23,
79876,simple,118391_8__,Trucker High Profil Cap Green,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-green-1,,118,1.0000,23,
79934,simple,118426_22__,Isso Black,,Isso,0.0000,,,,isso-black,,104,1.0000,23,
80232,simple,118360_23_7 3/8_,Mns Adl Cap Turquoise 7 3/8 ,,Mns Adl Cap Turquoise 7 3/8 ,,,,,mns-adl-cap-turquoise-7-3-8,,103,1.0000,14,54
80339,simple,118431_8__,Isso Loosa Green,,Isso,0.0000,,,,isso-loosa-green-1,,,1.0000,23,
80818,simple,118433_2__,Isso Marine Blue,,Isso,0.0000,,,,isso-marine-blue,,,1.0000,23,
80975,simple,118447_22__,Jack Beanie Black,,Jack Beanie,0.0000,,,,jack-beanie-black,,104,1.0000,23,
81774,simple,118440_22__,RS Star to Finish Beanie Black,,RS Star to Finish Beanie,0.0000,,,,rs-star-to-finish-beanie-black,,104,1.0000,23,
82153,simple,118429_7__,Halo Hood Beanie Grey/Blue,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-grey-blue,,,1.0000,23,
82834,simple,118437_23__,Halo Hood Beanie Turq/Navy,,Halo Hood Beanie,0.0000,,,,halo-hood-beanie-turq-navy,,,1.0000,23,
83209,simple,118430_19__,Isso Hero Red,,Isso,0.0000,,,,isso-hero-red,,107,1.0000,23,
89140,simple,108646_22__,Streamline Beanie Black,,Streamline Beanie,0.0000,,,,streamline-beanie-black,,104,1.0000,23,
89818,simple,113393_24__,Supernaut Long Beanie White,,Supernaut Long Beanie,0.0000,,,,supernaut-long-beanie-white,,102,1.0000,23,
89825,simple,113421_3__,Trucker High Profil Cap Brown,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-brown-1,,20,1.0000,23,
89826,simple,113423_19__,Trucker High Profil Cap Red,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-red-1,,107,1.0000,23,
89827,simple,113425_24__,Trucker High Profil Cap White,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-white,,102,1.0000,23,
89860,simple,113568_22__,Trucker High Profil Cap Black,,Trucker High Profil Cap,0.0000,,,,trucker-high-profil-cap-black-1,,104,1.0000,23,
90029,simple,114419_22__,Trucker Cap Black,,Trucker Cap,0.0000,,,,trucker-cap-black,,104,1.0000,23,
90101,simple,114452_23__,Beanie Regular Turquoise,,Beanie Regular Turquoise,0.0000,,,,beanie-regular-turquoise,,103,1.0000,23,
90108,simple,114459_8__,Beanie Regular Green,,Beanie Regular Green,0.0000,,,,beanie-regular-green,,118,1.0000,23,
98418,simple,120256_9__,KMA Beanie Survivor Yellow,,KMA Beanie Survivor,0.0000,,,,kma-beanie-survivor-yellow,,117,1.0000,23,
98419,simple,120257_20__,KMA Beanie Survivor Pink,,KMA Beanie Survivor,0.0000,,,,kma-beanie-survivor-pink,,106,1.0000,23,
98420,simple,120258_13__,KMA Beanie Survivor Purple,,KMA Beanie Survivor,0.0000,,,,kma-beanie-survivor-purple,,113,1.0000,23,
98421,simple,120259_19__,KMA Beanie Survivor Red,,KMA Beanie Survivor,0.0000,,,,kma-beanie-survivor-red,,107,1.0000,23,
98422,simple,120260_8__,KMA Beanie Survivor Green,,KMA Beanie Survivor,0.0000,,,,kma-beanie-survivor-green,,118,1.0000,23,
98423,simple,120261_22__,Beanie Flap Stripe Black,,Beanie Flap Stripe,0.0000,,,,beanie-flap-stripe-black-1,,104,1.0000,23,
98424,simple,120262_22__,Beanie Flap Stripe Black,,Beanie Flap Stripe,0.0000,,,,beanie-flap-stripe-black-2,,104,1.0000,23,
98425,simple,120263_24__,Beanie Flap Stripe White,,Beanie Flap Stripe,0.0000,,,,beanie-flap-stripe-white-1,,102,1.0000,23,
98426,simple,120264_14__,Beanie New Street  Lime green,,Beanie New Street ,0.0000,,,,beanie-new-street-lime-green,,112,1.0000,23,
