category_id,products_id
8,283516
8,283527
8,283538
8,283560
8,283571
8,283576
8,283647
8,283648
8,283927
8,283934
8,283935
8,283936
8,283979
8,283980
8,283981
8,283982
8,284032
8,284033
8,284035
8,284036
8,284037
8,284038
8,284040
8,284041
8,284042
8,284043
8,284044
8,284045
8,284046
8,284047
8,284048
8,284049
8,284050
8,284051
8,284052
8,284053
8,284054
8,284055
8,284056
8,284057
8,284058
8,284059
8,284060
8,284061
8,284062
8,284063
8,284064
8,284065
8,284066
8,284067
8,284068
8,284069
8,284070
8,284071
8,284072
8,284073
8,284089
8,284090
8,284091
8,284310
8,284318
8,284337
8,284420
8,284427
8,284434
8,284439
8,284444
8,284449
8,284454
8,284461
8,284466
8,284471
8,284478
8,284493
8,284502
8,284511
8,287632
8,287639
8,287640
8,287641
8,287642
8,287643
8,287644
8,287645
8,287646
8,287647
8,287648
8,287649
8,287650
8,287651
8,287652
8,287653
8,287654
8,287655
8,287656
8,287657
8,287658
8,287659
8,287660
8,287661
8,287662
8,287663
8,287664
8,287665
8,287666
8,287667
8,287668
8,287669
8,287670
8,287671
8,287672
8,287673
8,287674
8,287675
8,287676
8,287677
8,287678
8,287679
8,287680
8,287681
8,287682
8,287683
8,287684
8,287685
8,287686
8,287687
8,287688
8,287689
8,287690
8,287691
8,287692
8,287693
8,287694
8,287695
8,287696
8,287697
8,287698
8,287699
8,287700
8,287701
8,287702
8,287703
8,287704
8,287705
8,287706
8,287910
8,287911
8,287912
8,287913
8,288009
8,288010
8,288011
8,288012
8,288013
8,288014
8,288015
8,288021
8,288538
8,289178
8,289179
8,289180
8,289181
8,289182
8,289183
8,289184
8,289185
8,289186
8,289187
8,289188
8,289189
8,289204
8,289205
8,289206
8,289207
8,289208
8,289209
8,289210
8,289211
8,289212
8,289213
8,289256
8,289257
8,289258
8,289259
8,289260
8,289261
8,289262
8,289263
8,289264
8,289265
8,289266
8,289267
8,289268
8,289269
8,289280
8,289300
8,289301
8,289308
8,289338
8,289358
8,289359
8,289379
8,289380
8,289402
8,289403
8,289440
8,289441
8,289442
8,289445
8,289526
8,289527
8,289528
8,289548
8,289549
8,289550
8,289551
8,289574
8,289594
8,289657
8,289658
8,289659
8,289660
8,289661
8,289677
8,289678
8,289694
8,289695
8,289696
8,289697
8,289698
8,289705
8,289706
8,289821
8,289841
8,289905
8,289960
8,289961
8,289968
8,289969
8,290007
8,290029
8,290036
8,290049
8,290056
8,290069
8,290070
8,290071
8,290072
8,290073
8,290074
8,290075
8,290076
8,290077
8,290078
8,290085
8,290086
8,290087
8,290088
8,290089
8,290090
8,290097
8,290104
8,290111
8,290136
8,290143
8,290144
8,290145
8,290146
8,290147
8,290148
8,290149
8,290150
8,290151
8,290152
8,290153
8,290173
8,290174
8,290194
8,290195
8,290215
8,290235
8,290293
8,290294
8,290295
8,290296
8,290300
8,290301
8,290302
8,290303
8,290304
8,290306
8,290307
8,290308
8,290310
8,290555
8,290654
8,290655
8,290656
8,290691
8,290711
8,290712
8,290732
8,290739
8,290759
8,290760
8,290761
8,290769
8,290777
8,290785
8,290786
8,290912
8,290937
8,290962
8,290980
8,291014
8,291032
8,291050
8,291097
8,291098
8,291106
8,291107
8,291115
8,291116
8,291118
8,291126
8,291146
8,291147
8,291174
8,291189
8,291190
8,291191
8,291192
8,291193
8,291194
8,291195
8,291196
8,291197
8,291198
8,291201
8,291202
8,291203
8,291204
8,291205
8,291206
8,291207
8,291208
8,291209
8,291210
8,291211
8,291212
8,291213
8,291214
8,291215
8,291216
8,291217
8,291248
8,291249
8,291250
8,291783
8,291784
8,291785
8,291786
8,291787
8,291788
8,291789
8,291863
8,292466
8,292786
8,292787
8,292788
8,292789
8,292846
8,292863
8,292864
8,292865
8,292866
8,292867
8,292868
8,292877
8,292878
8,292887
8,292896
8,292905
8,292906
8,292925
8,292926
8,292927
8,292928
8,292937
8,292946
8,292963
8,292964
8,292973
8,292998
8,292999
8,293000
8,293001
8,293002
8,293011
8,293012
8,293013
8,293020
8,293021
8,293022
8,293023
8,293046
8,293047
8,293048
8,293049
8,293050
8,293051
8,293077
8,293087
8,293097
8,293098
8,293099
8,293100
8,293119
8,293129
8,293130
8,293131
8,293132
8,293133
8,293134
8,293135
8,293136
8,293137
8,293150
8,293151
8,293172
8,293173
8,293174
8,293175
8,293176
8,293177
8,293178
8,293179
8,293180
8,293181
8,293215
8,293216
8,293782
8,293783
8,293784
8,293785
8,293786
8,293787
8,293788
8,293789
8,293858
8,293893
8,293962
8,294697
8,294698
8,295414
8,295415
8,296780
8,296781
8,296782
8,296783
8,296784
8,296785
8,296786
8,296787
8,296788
8,296790
8,296791
8,296801
8,296802
8,296803
8,296804
8,296805
8,296806
8,296807
8,296808
8,296809
8,296810
8,296811
8,296812
8,296813
8,296814
8,296815
8,296816
8,296817
8,296818
8,296819
8,296820
8,296821
8,296897
8,296898
8,296899
8,296900
8,297044
8,297140
8,297253
8,297261
8,297293
8,297302
8,297303
8,297304
8,297305
8,297320
8,297330
8,297331
8,297559
8,298855
8,298895
8,298896
8,298983
8,298984
8,298985
8,298986
8,298987
8,298988
8,298989
8,298990
8,298991
8,298992
8,298993
8,299462
8,299463
8,299464
8,299465
8,299466
8,299467
8,299468
8,299469
8,299470
8,299471
8,299472
8,299523
8,300807
8,300808
8,301083
8,301084
8,301085
8,301086
8,301087
8,301088
8,301089
8,301090
8,301091
8,301092
8,301098
8,301104
8,301110
8,301573
8,301581
8,301582
8,301590
8,301591
8,301606
8,302158
8,302159
8,302160
8,302161
8,302162
8,302163
8,302172
8,302181
8,302182
8,302183
8,302184
8,302185
8,302186
8,302187
8,302188
8,302189
8,302190
8,302191
8,302192
8,302217
8,302218
8,302219
8,302220
8,302221
8,302222
8,302223
8,302224
8,302225
8,302226
8,302227
8,302228
8,302229
8,302230
8,302231
8,302232
8,302233
8,302234
8,302235
8,302236
8,302237
8,302238
8,302247
8,302256
8,302257
8,302258
8,302259
8,302260
8,302269
8,302270
8,302271
8,302272
8,302273
8,302274
8,302275
8,302276
8,302277
8,302278
8,302279
8,302280
8,302385
8,302386
8,302387
8,302388
8,302389
8,302390
8,302391
8,302392
8,302393
8,302394
8,302395
8,302396
8,302397
8,302398
8,302399
8,302400
8,302401
8,302402
8,302403
8,302404
8,302405
8,302406
8,302407
8,302408
8,302409
8,302410
8,302411
8,302412
8,302413
8,302414
8,302416
8,302418
8,302420
8,302421
8,302424
8,302426
8,302427
8,302428
8,302429
8,302430
8,302431
8,302432
8,302434
8,302435
8,302437
8,302438
8,302440
8,302441
8,302442
8,302443
8,302445
8,302454
8,302455
8,302456
8,302457
8,302458
8,302459
8,302460
8,302461
8,302462
8,302463
8,302464
8,302465
8,302466
8,302467
8,302468
8,302469
8,302470
8,302471
8,302472
8,304403
8,304448
8,304473
8,304474
8,304475
8,304546
8,304547
8,304548
8,304549
8,304550
8,304556
8,304557
8,304558
8,304560
8,304561
8,304562
8,304563
8,304564
8,304565
8,304566
8,304567
8,304568
8,304569
8,304570
8,304726
8,304727
8,304728
8,304729
8,304730
8,304731
8,304737
8,304738
8,304739
8,304740
8,304775
8,304881
8,304882
8,304883
8,304884
8,304885
8,304886
8,304887
8,304888
8,304889
8,304890
8,304891
8,304892
8,304893
8,304894
8,304895
8,304896
8,304897
8,304898
8,304899
8,304900
8,304901
8,304902
8,304903
8,304904
8,304905
8,304906
8,304907
8,304918
8,304989
8,305020
8,305021
8,305052
8,305073
8,305134
8,305135
8,305275
8,305276
8,305277
8,305278
8,305279
8,305280
8,305281
8,305282
8,305283
8,305284
8,305285
8,305286
8,305287
8,311832
8,311833
8,311834
8,311915
8,311928
8,311929
8,311941
8,311942
8,311955
8,311956
8,311957
8,311958
8,311959
8,311960
8,311969
8,311970
8,311971
8,311988
8,311989
8,311990
8,311991
8,311992
8,311993
8,311994
8,311995
8,311997
8,311999
8,312002
8,312005
8,312008
8,312009
8,312010
8,312011
8,312012
8,312013
8,312031
8,312033
8,312034
8,312035
8,312036
8,312037
8,312038
8,312039
8,312040
8,312118
8,312119
8,312290
8,312334
8,312335
8,312376
8,312380
8,312390
8,312391
8,312454
8,312783
8,312802
8,312867
8,313072
8,313083
8,313582
8,314684
8,314756
8,314757
8,314758
8,315507
8,315513
8,315519
8,315525
8,315531
8,315537
8,315543
8,315549
8,315555
8,315561
8,315567
8,315573
8,315579
8,315585
8,315591
8,315597
8,315603
8,315609
8,315615
8,315621
8,315627
8,315633
8,315639
8,315645
8,315659
8,315665
8,315671
8,315677
8,315683
8,315689
8,315695
8,315701
8,315707
8,315713
8,315719
8,315725
8,315731
8,315737
8,315759
8,315765
8,315771
8,315777
8,315783
8,315789
8,315807
8,315813
8,315819
8,315825
8,315831
8,316039
8,316040
8,316041
8,316042
8,316043
8,316044
8,316045
8,316046
8,316047
8,316048
8,316049
8,316050
8,316051
8,316052
8,316053
8,316054
8,316055
8,316056
8,316057
8,316058
8,316059
8,316060
8,316061
8,316062
8,316063
8,316064
8,316065
8,316066
8,316067
8,316068
8,316069
8,316070
8,316071
8,316072
8,316073
8,316074
8,316075
8,316076
8,316077
8,316078
8,316079
8,316080
8,316081
8,316082
8,316083
8,316084
8,316085
8,316086
8,316087
8,316088
8,316089
8,316090
8,316091
8,316092
8,316093
8,316094
8,316095
8,316096
8,316097
8,316098
8,316099
8,316100
8,316101
8,316102
8,316103
8,316104
8,316105
8,316106
8,316107
8,316108
8,316109
8,316110
8,316111
8,316112
8,316113
8,316114
8,316118
8,319452
8,319453
8,319454
8,319455
8,320331
8,320382
8,320383
8,320406
8,320407
8,320408
8,320409
8,320410
8,320411
8,320414
8,320417
8,320418
8,320425
8,320628
8,320629
8,320630
8,320631
8,320632
8,320633
8,320896
8,320905
8,320954
8,320955
8,320956
8,320957
8,320958
8,320959
8,320960
8,320961
8,320962
8,320963
8,320964
8,320965
8,320966
8,320967
8,320968
8,320969
8,320970
8,320971
8,320972
8,320973
8,320974
8,320975
8,320976
8,320977
8,320978
8,320979
8,320980
8,320981
8,320991
8,321008
8,321163
8,321164
8,321173
8,321200
8,321207
8,321208
8,321209
8,321210
8,321211
8,321212
8,321213
8,321214
8,321215
8,321216
8,321217
8,321218
8,321219
8,321220
8,321221
8,321222
8,321223
8,321224
8,321225
8,321226
8,321237
8,321239
8,321240
8,321241
8,321242
8,322662
8,322663
8,322664
8,322665
8,322666
8,322667
8,322668
8,322669
8,322670
8,322671
8,322672
8,322673
8,322674
8,322675
8,322676
8,322677
8,322678
8,322680
8,322682
8,322685
8,322688
8,322691
8,322694
8,322697
8,322700
8,322704
8,322708
8,322711
8,322714
8,322717
8,322720
8,322723
8,322726
8,322729
8,322732
8,322734
8,322737
8,322740
8,322743
8,322746
8,322748
8,322751
8,322754
8,322757
8,322760
8,322763
8,322766
8,322769
8,322772
8,322775
8,322778
8,322781
8,322784
8,322787
8,322789
8,322792
8,322795
8,322798
8,322802
8,322805
8,322808
8,323413
8,323416
8,323419
8,323422
8,323425
8,323428
8,323431
8,323434
8,323437
8,323440
8,323443
8,323446
8,323567
8,323570
8,323573
8,323584
8,323587
8,323590
8,323601
8,323604
8,323607
8,323618
8,323621
8,323624
8,323635
8,323638
8,323641
8,323644
8,323655
8,323658
8,323661
8,323664
8,323667
8,323668
8,323669
8,323670
8,323671
8,323672
8,323673
8,323674
8,323675
8,323676
8,323677
8,323678
8,323679
8,323680
8,323681
8,323682
8,323683
8,323684
8,323685
8,323686
8,323687
8,323688
8,323689
8,323690
8,323691
8,323692
8,323693
8,323694
8,323695
8,323696
8,323697
8,323698
8,323699
8,323700
8,323701
8,323702
8,323703
8,323704
8,323705
8,323706
8,323707
8,323708
8,323709
8,323710
8,323711
8,323712
8,323713
8,323714
8,323715
8,323716
8,323717
8,323718
8,323719
8,323720
8,323721
8,323722
8,323723
8,323724
8,323725
8,323726
8,323727
8,323728
8,323729
8,323730
8,323731
8,323732
8,323733
8,323734
8,323735
8,323736
8,323737
8,323738
8,323739
8,323740
8,323741
8,323742
8,323743
8,323744
8,323745
8,323746
8,328508
8,328509
8,328510
8,328511
8,328512
8,328513
8,329940
8,329941
8,329942
8,329943
8,330590
8,330598
8,330999
8,333757
8,333758
8,333759
8,333760
8,333761
8,333771
8,333781
8,333791
8,333801
8,333811
8,333822
8,333823
8,333833
8,333835
8,333836
8,333837
8,333847
8,333859
8,333876
8,333886
8,333896
8,333906
8,333916
8,333917
8,333918
8,333919
8,333920
8,333921
8,333922
8,333923
8,333933
8,333934
8,333944
8,333945
8,333946
8,333947
8,333948
8,333949
8,334109
8,334192
8,334248
8,334249
8,334250
8,334251
8,334252
8,334253
8,334265
8,334266
8,334267
8,334268
8,334269
8,334270
8,334271
8,334272
8,334273
8,334274
8,334275
8,334277
8,334278
8,334286
8,334287
8,334288
8,334289
8,334290
8,334291
8,334331
8,334332
8,334341
8,334342
8,334352
8,334372
8,334392
8,334400
8,334411
8,334422
8,334423
8,334424
8,334425
8,334436
8,334444
8,334462
8,334482
8,335442
8,335929
8,335930
8,336500
8,336501
8,336502
8,336503
8,336504
8,336505
8,336506
8,336507
8,336508
8,336509
8,336510
8,336511
8,336578
8,336585
8,336938
8,336939
8,336940
8,336941
8,336947
8,336948
8,337296
8,337297
8,337744
8,337747
8,337750
8,337753
8,337756
8,337759
8,337762
8,337765
8,337902
8,338040
8,338043
8,338046
8,338049
8,338052
8,338055
8,338058
8,338061
8,338064
8,338261
8,338641
8,338642
8,338886
8,338887
8,338888
8,338889
8,338890
8,338891
8,338892
8,338893
8,338894
8,338895
8,338896
8,339398
8,339766
8,339767
8,339801
8,339802
8,339820
8,339845
8,339882
8,340153
8,340154
8,340188
8,340189
8,340250
8,340251
8,340395
8,340396
8,340502
8,340509
8,340510
8,340511
8,340512
8,340513
8,340514
8,340515
8,340516
8,340517
8,340518
8,340519
8,340520
8,340521
8,340522
8,340523
8,340524
8,340525
8,340526
8,340527
8,340528
8,340676
8,340677
8,340685
8,340686
8,340687
8,340688
8,341124
8,341125
8,341126
8,341127
8,341128
8,341135
8,341254
8,341399
8,341400
8,341401
8,341402
8,341403
8,341404
8,341406
8,341442
8,341602
8,341603
8,341604
8,341612
8,341613
8,341725
8,341726
8,341727
8,341728
8,341729
8,341730
8,341731
8,341732
8,341733
8,342195
8,342200
8,342201
8,342202
8,342347
8,342353
8,342360
8,342368
8,342396
8,342433
8,342434
8,342482
8,342483
8,342539
8,342540
8,342541
8,342634
8,343336
8,343337
8,343338
8,343339
8,343340
8,343381
8,343382
8,343383
8,343389
8,343390
8,343391
8,343392
8,343393
8,343394
8,343395
8,343396
8,343397
8,343403
8,343404
8,343405
8,343406
8,343407
8,343408
8,343410
8,343418
8,343419
8,343427
8,343428
8,343429
8,343430
8,343549
8,343550
8,344028
8,344029
8,344032
8,344033
8,344034
8,344035
8,344036
8,344037
8,344038
8,344089
8,344090
8,344099
8,344100
8,344101
8,344102
8,344103
8,344104
8,344151
8,344152
8,344153
8,344154
8,344758
8,344759
8,344760
8,344761
8,344762
8,344763
8,344764
8,344875
8,344876
8,344877
8,344878
8,344879
8,344880
8,344881
8,344882
8,344883
8,344884
8,344885
8,344886
8,344887
8,344888
8,344889
8,344890
8,344891
8,345347
8,345348
8,345349
8,345350
8,345351
8,345352
8,345353
8,345354
8,345355
8,345356
8,345357
8,345358
8,345359
8,345360
8,345361
8,345362
8,345363
8,345364
8,345365
8,345366
8,345367
8,345368
8,345369
8,345370
8,345381
8,345382
8,345383
8,345384
8,345385
8,345386
8,345387
8,345388
8,345389
8,345390
8,345391
8,345392
8,345393
8,345394
8,345395
8,345396
8,345397
8,345398
8,345405
8,345406
8,345407
8,345408
8,345409
8,345410
8,345411
8,345412
8,345413
8,345414
8,345415
8,345416
8,345417
8,345418
8,345419
8,345420
8,345421
8,345848
8,345849
8,345850
8,345851
8,345852
8,345853
8,345854
8,345855
8,345856
8,345857
8,345858
8,345859
8,345860
8,345861
8,345862
8,345863
8,345864
8,345865
8,346070
8,346071
8,346072
8,346073
8,346074
8,346075
8,346076
8,346077
8,346078
8,346079
8,346098
8,346105
8,346106
8,346107
8,346108
8,346109
8,346110
8,346111
8,346112
8,346113
8,346114
8,346115
8,346116
8,346117
8,346118
8,346119
8,346120
8,346121
8,346122
8,346123
8,346124
8,346125
8,346126
8,346127
8,346128
8,346129
8,346131
8,346132
8,346133
8,346134
8,346135
8,346136
8,346137
8,346138
8,346139
8,346140
8,346141
8,346142
8,346143
8,346145
8,346146
8,346147
8,346148
8,346149
8,346150
8,346151
8,346152
8,346153
8,346154
8,346155
8,346156
8,346157
8,346158
8,346159
8,346160
8,346161
8,346162
8,346163
8,346164
8,346165
8,346166
8,346167
8,346168
8,346818
8,346819
8,346820
8,346821
8,346822
8,346823
8,347080
8,351159
8,353389
8,353408
8,353409
8,357067
8,357145
8,357146
8,357147
8,357148
8,357152
8,357153
8,357154
8,359523
8,359524
8,359525
8,359526
8,359527
8,359528
8,359529
8,359530
8,359531
8,359532
8,359533
8,359534
8,359535
8,359536
8,359932
8,359933
8,359934
8,359935
8,359947
8,359959
8,359960
8,359972
8,359984
8,359985
8,359997
8,359998
8,359999
8,360000
8,360001
8,360002
8,360003
8,360004
8,360005
8,360006
8,360007
8,360008
8,360009
8,360010
8,360011
8,360022
8,360033
8,360034
8,360045
8,360057
8,360080
8,360081
8,360082
8,360083
8,360084
8,360085
8,360086
8,360087
8,360088
8,360089
8,360090
8,360091
8,360092
8,360093
8,360094
8,360095
8,360096
8,360097
8,360208
8,360209
8,360210
8,360211
8,360212
8,360213
8,360214
8,360215
8,360216
8,360217
8,360218
8,360219
8,360220
8,360221
8,360222
8,360223
8,360224
8,360225
8,360226
8,360227
8,360228
8,360229
8,360230
8,360231
8,360232
8,360233
8,360234
8,360235
8,360236
8,360237
8,360238
8,360239
8,360240
8,360241
8,360242
8,360243
8,360244
8,360245
8,360246
8,360247
8,360248
8,360249
8,360250
8,360251
8,360252
8,360253
8,360254
8,360255
8,360278
8,360290
8,360335
8,360347
8,360370
8,360448
8,360460
8,360461
8,360462
8,360463
8,360618
8,360630
8,360642
8,360698
8,360908
8,361861
8,361862
8,361863
8,361864
8,361865
8,361866
8,361867
8,361868
8,361869
8,361870
8,361871
8,361872
8,361873
8,361874
8,365061
8,366062
8,366063
8,366064
8,366065
8,366066
8,366067
8,366068
8,366069
8,366070
8,366071
8,366159
8,366162
8,366165
8,366168
8,366179
8,366180
8,366181
8,366182
8,366183
8,366184
8,366185
8,366186
8,366187
8,366188
8,366189
8,366190
8,366239
8,366240
8,366241
8,366242
8,366243
8,366244
8,366245
8,366246
8,366297
8,366298
8,366312
8,366313
8,366403
8,366404
8,366405
8,366441
8,366448
8,366490
8,366501
8,366509
8,366517
8,366525
8,366564
8,366565
8,366706
8,366721
8,366726
8,366727
8,366806
8,366921
8,366922
8,366923
8,366924
8,366933
8,366934
8,366953
8,367139
8,367140
8,367422
8,367423
8,367424
8,367425
8,367426
8,367427
8,367428
8,367429
8,367430
8,367431
8,367432
8,367433
8,367434
8,367435
8,367446
8,367449
8,367452
8,367455
8,367458
8,368372
8,369099
8,369100
8,369101
8,369102
8,369103
8,369104
8,369116
8,369751
8,369752
8,369764
8,369765
8,369788
8,369789
8,369790
8,369802
8,369814
8,372491
8,375345
8,375346
8,375347
8,375348
8,375349
8,375350
8,375351
8,375352
8,375353
8,375354
8,375355
8,375356
8,375357
8,375358
8,375359
8,375461
8,375462
8,375551
8,375552
8,375553
8,380413
8,380414
8,380415
8,380416
8,380417
8,380418
8,380419
8,380420
8,380421
8,380422
8,380423
8,380424
8,380425
8,380426
8,380427
8,380428
8,380429
8,380430
8,380431
8,380432
8,380433
8,380444
8,380445
8,380446
8,380447
8,380448
8,380449
8,380450
8,380868
8,380869
8,380870
8,380871
8,380872
8,380873
8,380874
8,380875
8,380876
8,380877
8,380878
8,380879
8,380880
8,380881
8,380882
8,380883
8,380884
8,380885
8,380886
8,380887
8,380888
8,380889
8,380890
8,380891
8,380892
8,380895
8,380900
8,380901
8,380913
8,380914
8,380915
8,381323
8,381324
8,381325
8,381326
8,381327
8,381334
8,384440
8,384451
8,384821
8,384822
8,384944
8,384945
8,385433
8,385776
8,386176
8,386187
8,386188
8,386224
8,386270
8,386271
8,386274
8,386275
8,386311
8,386337
8,386338
8,386339
8,386340
8,386342
8,386343
8,386344
8,386346
8,386347
8,386348
8,386403
8,386404
8,386416
8,386442
8,386452
8,386453
8,386454
8,386473
8,386474
8,386475
8,386476
8,386477
8,386478
8,386479
8,386480
8,386481
8,386482
8,386483
8,386484
8,386485
8,386486
8,386487
8,386488
8,386489
8,386490
8,386491
8,386492
8,386493
8,386494
8,386495
8,386496
8,386497
8,386498
8,386499
8,386500
8,386501
8,386502
8,386503
8,386504
8,386505
8,386506
8,386507
8,386508
8,386509
8,386510
8,386511
8,386512
8,386513
8,386514
8,386515
8,386516
8,386517
8,386518
8,386519
8,386520
8,386521
8,386522
8,386523
8,386524
8,386525
8,386526
8,386527
8,386528
8,386531
8,386532
8,388929
8,389276
8,389277
8,389278
8,389279
8,389280
8,389281
8,389282
8,389283
8,389284
8,389297
8,389298
8,389440
8,389441
8,389442
8,389443
8,389444
8,389445
8,389446
8,389447
8,389448
8,389449
8,389450
8,389451
8,389452
8,389453
8,389454
8,389455
8,389456
8,389457
8,389458
8,389459
8,389460
8,389461
8,389462
8,389463
8,389464
8,389465
8,390098
8,390099
8,390100
8,390101
8,390102
8,390103
8,390110
8,390111
8,390118
8,392290
8,392291
8,392292
8,392293
8,392294
8,392295
8,392296
8,392297
8,392298
8,392299
8,392300
8,392301
8,392302
8,392303
8,392304
8,392305
8,392306
8,392307
8,392308
8,392309
8,392310
8,402176
8,402177
8,402178
8,402179
8,402180
8,402181
8,402182
8,402183
8,402184
8,402185
8,402186
8,402187
8,402188
8,402189
8,402190
8,402191
8,402192
8,402193
8,402194
8,402323
8,402326
8,402329
8,402332
8,402335
8,402344
8,402348
8,402358
8,402380
8,402383
8,402385
8,402388
8,402391
8,402394
8,402397
8,402400
8,402403
8,402406
8,402409
8,402413
8,402416
8,402419
8,402422
8,402425
8,402428
8,402431
8,402434
8,402437
8,402440
8,402443
8,402446
8,402449
8,402452
8,402454
8,402456
8,402459
8,402462
8,402465
8,402466
8,402469
8,402473
8,402474
8,402477
8,402480
8,402483
8,402486
8,402489
8,402492
8,402495
8,402498
8,402500
8,402504
8,402508
8,402511
8,402522
8,402525
8,402528
8,402531
8,402534
8,402537
8,402539
8,402542
8,402545
8,402548
8,402551
8,402556
8,402559
8,402562
8,402565
8,402568
8,402571
8,402574
8,402577
8,402580
8,402584
8,402588
8,402591
8,402596
8,402599
8,402602
8,402604
8,402607
8,402609
8,402612
8,402615
8,402618
8,402621
8,402624
8,402627
8,402630
8,402633
8,402636
8,402639
8,402642
8,402645
8,402648
8,402651
8,402654
8,402657
8,402660
8,402663
8,402666
8,402669
8,402672
8,402675
8,402678
8,402681
8,402684
8,402687
8,402690
8,402693
8,402696
8,402699
8,402702
8,402705
8,402708
8,402711
8,402714
8,402717
8,402720
8,402723
8,402726
8,402729
8,402732
8,402735
8,402739
8,402747
8,402751
8,402759
8,402762
8,402765
8,402768
8,402772
8,402780
8,402783
8,402786
8,402789
8,402792
8,402795
8,402798
8,402801
8,402804
8,402806
8,402808
8,402810
8,402813
8,402816
8,402819
8,402822
8,402825
8,402828
8,402831
8,402834
8,402837
8,402840
8,402847
8,402853
8,402859
8,402862
8,402865
8,402868
8,402871
8,402874
8,402877
8,402880
8,402883
8,402886
8,402889
8,402892
8,402895
8,402898
8,402901
8,402904
8,402907
8,402910
8,402913
8,402916
8,402919
8,402922
8,402925
8,402928
8,402931
8,402934
8,402937
8,402940
8,402943
8,402946
8,402949
8,402952
8,402955
8,402958
8,402961
8,402964
8,402967
8,402970
8,402973
8,402976
8,402979
8,402982
8,402985
8,402988
8,402991
8,402994
8,402997
8,403000
8,403003
8,403006
8,403009
8,403012
8,403015
8,403018
8,403021
8,403024
8,403027
8,403030
8,403033
8,403042
8,403045
8,403048
8,403051
8,403054
8,403057
8,403060
8,403063
8,403066
8,403069
8,403072
8,403075
8,403078
8,403081
8,403084
8,403087
8,403090
8,403093
8,403096
8,403099
8,403102
8,403105
8,403108
8,403111
8,403114
8,403117
8,403120
8,403123
8,403126
8,403129
8,403132
8,403135
8,403138
8,403141
8,403144
8,403147
8,403150
8,403153
8,403156
8,403159
8,403162
8,403166
8,403169
8,403172
8,403175
8,403178
8,403181
8,403184
8,403187
8,403190
8,403193
8,403196
8,403199
8,403202
8,403205
8,403208
8,403211
8,403214
8,403217
8,403220
8,403223
8,403227
8,403230
8,403233
8,403236
8,403239
8,403242
8,403245
8,403248
8,403251
8,403254
8,403257
8,403260
8,403263
8,403266
8,403272
8,403275
8,403278
8,403281
8,403284
8,403287
8,403290
8,403293
8,403296
8,403299
8,403302
8,403305
8,403308
8,403311
8,403314
8,403317
8,403320
8,403322
8,403324
8,403327
8,403330
8,403333
8,403336
8,403339
8,403342
8,403345
8,403347
8,403349
8,403351
8,403353
8,403355
8,403357
8,403359
8,403361
8,403364
8,403367
8,403370
8,403373
8,403376
8,403379
8,403382
8,403385
8,403388
8,403391
8,403394
8,403397
8,403400
8,403403
8,403406
8,403409
8,403412
8,403415
8,403418
8,403421
8,403424
8,403427
8,403430
8,403433
8,403436
8,403439
8,403442
8,403445
8,403448
8,403452
8,403456
8,403458
8,403460
8,403463
8,403466
8,403469
8,403472
8,403475
8,403478
8,403481
8,403484
8,403487
8,403490
8,403493
8,403496
8,403499
8,403502
8,403505
8,403508
8,403511
8,403514
8,403517
8,403520
8,403523
8,403526
8,403529
8,403532
8,403535
8,403538
8,403541
8,403544
8,403547
8,403550
8,403553
8,403556
8,403559
8,403561
8,403564
8,403567
8,403570
8,403573
8,403576
8,403579
8,403582
8,403585
8,403588
8,403591
8,403594
8,403597
8,403600
8,403603
8,403606
8,403609
8,403612
8,403615
8,403618
8,403621
8,403624
8,403627
8,403630
8,403633
8,403636
8,403639
8,404479
8,405438
8,405439
8,405440
8,405441
8,405498
8,405499
8,405500
8,405501
8,405502
8,405503
8,405504
8,405505
8,405506
8,405507
8,405508
8,405509
8,405510
8,405511
8,405512
8,405513
8,405514
8,405515
8,405516
8,405517
8,405518
8,405519
8,405520
8,405521
8,405522
8,405523
8,405524
8,405525
8,405526
8,405527
8,405528
8,405529
8,405530
8,405531
8,405532
8,405533
8,405534
8,405535
8,405536
8,405537
8,405538
8,405539
8,410814
8,410815
8,410816
8,410929
8,410958
8,410959
8,410960
8,410961
8,410962
8,410963
8,410964
8,410965
8,410966
8,410967
8,410968
8,410969
8,410970
8,410971
8,410972
8,410973
8,410974
8,410975
8,410976
8,410977
8,410978
8,411004
8,411005
8,411006
8,411007
8,411008
8,411009
8,411010
8,411011
8,411130
8,411261
8,411262
8,412191
8,412192
8,412193
8,412194
8,412195
8,412196
8,412197
8,412198
8,412199
8,412200
8,412201
8,412202
8,412203
8,412204
8,412205
8,412206
8,412207
8,412208
8,412209
8,412210
8,412211
8,412212
8,412213
8,412214
8,412215
8,412216
8,412217
8,412218
8,412219
8,412220
8,412221
8,412222
8,412223
8,412224
8,412225
8,412226
8,412227
8,412228
8,412229
8,412230
8,412231
8,412232
8,412233
8,412234
8,412235
8,412236
8,412237
8,412238
8,412239
8,412240
8,412241
8,412242
8,412243
8,412244
8,412245
8,412246
8,412247
8,412267
8,412268
8,412269
8,412270
8,412271
8,412272
8,412273
8,412274
8,412275
8,412276
8,412277
8,412278
8,412279
8,412280
8,412281
8,412282
8,412283
8,412284
8,412291
8,412292
8,412293
8,412294
8,412295
8,412296
8,412297
8,412298
8,412299
8,412300
8,412301
8,412302
8,412303
8,412304
8,412305
8,412306
8,412307
8,412308
8,412309
